time,open,high,low,close,tick_volume,spread,real_volume
2023-02-14 08:45:00,1861.72,1864.91,1861.33,1862.23,1114,12,0
2023-02-14 09:00:00,1862.31,1864.19,1861.43,1861.54,967,12,0
2023-02-14 09:15:00,1861.6,1861.6,1857.97,1859.16,1153,12,0
2023-02-14 09:30:00,1859.15,1860.66,1858.3,1859.24,1080,12,0
2023-02-14 09:45:00,1859.21,1859.59,1858.16,1858.77,800,12,0
2023-02-14 10:00:00,1858.74,1860.3,1858.02,1860.12,1162,12,0
2023-02-14 10:15:00,1860.14,1861.63,1858.8,1859.87,981,12,0
2023-02-14 10:30:00,1859.87,1860.55,1857.87,1859.18,929,12,0
2023-02-14 10:45:00,1859.18,1860.4,1858.62,1860.14,761,12,0
2023-02-14 11:00:00,1860.21,1861.77,1859.5,1860.28,940,12,0
2023-02-14 11:15:00,1860.28,1861.87,1859.88,1861.85,733,12,0
2023-02-14 11:30:00,1861.85,1863.62,1861.32,1863.02,807,12,0
2023-02-14 11:45:00,1863.02,1863.88,1861.74,1862.62,780,12,0
2023-02-14 12:00:00,1862.62,1863.12,1861.21,1861.3,886,12,0
2023-02-14 12:15:00,1861.31,1861.86,1860.2,1860.59,628,12,0
2023-02-14 12:30:00,1860.59,1861.73,1859.27,1859.9,735,12,0
2023-02-14 12:45:00,1859.86,1860.69,1859.13,1859.19,673,12,0
2023-02-14 13:00:00,1859.19,1859.67,1857.68,1857.99,688,12,0
2023-02-14 13:15:00,1857.99,1858.67,1856.27,1856.46,822,12,0
2023-02-14 13:30:00,1856.46,1857.18,1853.72,1855.79,1076,12,0
2023-02-14 13:45:00,1855.79,1857.7,1855.74,1857.27,826,12,0
2023-02-14 14:00:00,1857.28,1858.04,1856.41,1857.61,956,12,0
2023-02-14 14:15:00,1857.6,1859.94,1857.58,1859.71,855,12,0
2023-02-14 14:30:00,1859.71,1860.07,1857.61,1858.34,1013,12,0
2023-02-14 14:45:00,1858.33,1861.62,1858.31,1860.09,1067,12,0
2023-02-14 15:00:00,1860.08,1861.98,1857.9,1858.57,1498,12,0
2023-02-14 15:15:00,1858.46,1860.76,1857.38,1860.47,1615,12,0
2023-02-14 15:30:00,1860.46,1870.6,1850.3,1861.62,2802,12,0
2023-02-14 15:45:00,1861.62,1866.59,1858.72,1862.64,2573,12,0
2023-02-14 16:00:00,1862.63,1866.26,1856.65,1858.95,2518,12,0
2023-02-14 16:15:00,1858.86,1859.82,1847.89,1849.51,2378,12,0
2023-02-14 16:30:00,1849.33,1851.99,1843.31,1848.12,2642,12,0
2023-02-14 16:45:00,1848.16,1857.48,1847.74,1856.2,2546,12,0
2023-02-14 17:00:00,1856.3,1865.67,1855.57,1864.65,2504,12,0
2023-02-14 17:15:00,1864.66,1865.6,1858.3,1858.7,2140,12,0
2023-02-14 17:30:00,1858.73,1860.5,1854.98,1855.11,2095,12,0
2023-02-14 17:45:00,1855.06,1856.06,1849.97,1852.36,2213,12,0
2023-02-14 18:00:00,1852.31,1854.72,1849.64,1850.08,2032,12,0
2023-02-14 18:15:00,1850.01,1853.08,1847.67,1847.8,2005,12,0
2023-02-14 18:30:00,1847.82,1849.54,1843.94,1847.55,2022,12,0
2023-02-14 18:45:00,1847.61,1850.03,1846.37,1849.59,1781,12,0
2023-02-14 19:00:00,1849.58,1851.33,1849.0,1849.77,1635,12,0
2023-02-14 19:15:00,1849.78,1850.1,1847.61,1847.62,1265,12,0
2023-02-14 19:30:00,1847.65,1849.2,1846.39,1847.31,1183,12,0
2023-02-14 19:45:00,1847.29,1849.95,1847.0,1849.77,1060,12,0
2023-02-14 20:00:00,1849.76,1854.56,1849.56,1853.43,1644,12,0
2023-02-14 20:15:00,1853.44,1858.85,1853.31,1854.68,1684,12,0
2023-02-14 20:30:00,1854.71,1857.6,1854.71,1854.86,1421,12,0
2023-02-14 20:45:00,1854.9,1855.82,1853.5,1853.64,1159,12,0
2023-02-14 21:00:00,1853.67,1854.09,1851.38,1851.88,1431,12,0
2023-02-14 21:15:00,1851.82,1853.2,1851.56,1852.91,1026,12,0
2023-02-14 21:30:00,1852.85,1856.15,1852.78,1855.28,991,12,0
2023-02-14 21:45:00,1855.29,1856.13,1853.67,1855.48,1205,12,0
2023-02-14 22:00:00,1855.51,1856.25,1854.18,1855.02,919,12,0
2023-02-14 22:15:00,1855.03,1855.63,1854.61,1855.15,748,12,0
2023-02-14 22:30:00,1855.2,1855.54,1853.81,1855.29,1017,12,0
2023-02-14 22:45:00,1855.35,1856.24,1854.93,1855.97,823,12,0
2023-02-14 23:00:00,1855.83,1855.83,1854.41,1854.66,398,12,0
2023-02-14 23:15:00,1854.69,1855.26,1854.58,1854.77,270,12,0
2023-02-14 23:30:00,1854.8,1854.84,1853.82,1854.11,226,12,0
2023-02-14 23:45:00,1854.11,1854.61,1854.09,1854.41,208,12,0
2023-02-15 01:00:00,1854.09,1854.23,1853.45,1853.98,325,12,0
2023-02-15 01:15:00,1853.98,1854.6,1853.91,1854.48,268,12,0
2023-02-15 01:30:00,1854.48,1855.22,1854.02,1854.68,390,12,0
2023-02-15 01:45:00,1854.59,1854.91,1854.37,1854.9,250,12,0
2023-02-15 02:00:00,1854.9,1854.94,1853.6,1853.71,419,12,0
2023-02-15 02:15:00,1853.71,1855.27,1853.71,1855.24,536,12,0
2023-02-15 02:30:00,1855.26,1855.59,1854.58,1855.25,477,12,0
2023-02-15 02:45:00,1855.25,1855.9,1854.75,1855.84,543,12,0
2023-02-15 03:00:00,1855.83,1857.21,1854.9,1855.41,954,12,0
2023-02-15 03:15:00,1855.42,1856.73,1855.16,1856.46,657,12,0
2023-02-15 03:30:00,1856.46,1858.89,1856.38,1858.4,832,12,0
2023-02-15 03:45:00,1858.37,1859.34,1857.57,1858.99,931,12,0
2023-02-15 04:00:00,1858.97,1860.09,1857.55,1858.61,988,12,0
2023-02-15 04:15:00,1858.52,1858.69,1856.87,1857.07,598,12,0
2023-02-15 04:30:00,1857.04,1857.46,1852.79,1853.78,1012,12,0
2023-02-15 04:45:00,1853.78,1853.9,1852.05,1852.25,910,12,0
2023-02-15 05:00:00,1852.18,1852.19,1849.73,1851.26,1061,12,0
2023-02-15 05:15:00,1851.24,1852.23,1851.13,1851.8,704,12,0
2023-02-15 05:30:00,1851.8,1851.8,1848.22,1848.27,777,12,0
2023-02-15 05:45:00,1848.29,1848.93,1847.54,1848.34,837,12,0
2023-02-15 06:00:00,1848.32,1848.33,1846.54,1847.46,688,12,0
2023-02-15 06:15:00,1847.46,1848.87,1847.29,1848.48,624,12,0
2023-02-15 06:30:00,1848.49,1848.49,1847.27,1847.7,504,12,0
2023-02-15 06:45:00,1847.66,1848.01,1847.36,1847.75,483,12,0
2023-02-15 07:00:00,1847.75,1847.78,1845.22,1846.26,671,12,0
2023-02-15 07:15:00,1846.22,1846.77,1845.77,1846.22,539,12,0
2023-02-15 07:30:00,1846.22,1846.81,1845.79,1846.08,737,12,0
2023-02-15 07:45:00,1846.06,1847.19,1845.82,1846.34,747,12,0
2023-02-15 08:00:00,1846.4,1846.58,1844.6,1845.06,1080,12,0
2023-02-15 08:15:00,1845.05,1845.85,1844.76,1845.03,884,12,0
2023-02-15 08:30:00,1845.0,1845.04,1842.04,1842.56,1315,12,0
2023-02-15 08:45:00,1842.56,1844.36,1842.27,1843.35,1003,12,0
2023-02-15 09:00:00,1843.26,1843.88,1842.09,1842.82,1394,12,0
2023-02-15 09:15:00,1842.78,1844.64,1842.4,1843.44,1265,12,0
2023-02-15 09:30:00,1843.45,1843.89,1835.22,1837.73,1617,12,0
2023-02-15 09:45:00,1837.73,1838.41,1835.12,1835.41,1302,12,0
2023-02-15 10:00:00,1835.3,1835.51,1832.31,1833.87,1801,12,0
2023-02-15 10:15:00,1833.87,1836.12,1831.85,1835.99,1603,12,0
2023-02-15 10:30:00,1836.0,1836.18,1832.78,1835.22,1310,12,0
2023-02-15 10:45:00,1835.22,1836.22,1833.5,1833.73,1054,12,0
2023-02-15 11:00:00,1833.24,1837.74,1832.78,1835.8,1242,12,0
2023-02-15 11:15:00,1835.8,1837.09,1835.08,1836.2,854,12,0
2023-02-15 11:30:00,1836.03,1837.42,1835.3,1835.55,1015,12,0
2023-02-15 11:45:00,1835.55,1836.88,1834.04,1835.76,847,12,0
2023-02-15 12:00:00,1835.5,1837.49,1834.42,1837.01,979,12,0
2023-02-15 12:15:00,1837.02,1837.59,1834.93,1834.93,857,12,0
2023-02-15 12:30:00,1835.16,1836.63,1834.54,1835.32,849,12,0
2023-02-15 12:45:00,1835.29,1836.39,1833.62,1835.35,789,12,0
2023-02-15 13:00:00,1835.39,1835.66,1833.62,1834.52,928,12,0
2023-02-15 13:15:00,1834.52,1835.53,1834.11,1834.27,839,12,0
2023-02-15 13:30:00,1834.26,1835.88,1834.03,1834.9,948,12,0
2023-02-15 13:45:00,1834.9,1835.33,1833.42,1834.95,924,12,0
2023-02-15 14:00:00,1834.95,1836.97,1834.59,1836.43,1272,12,0
2023-02-15 14:15:00,1836.44,1836.75,1835.24,1835.62,1042,12,0
2023-02-15 14:30:00,1835.58,1836.07,1835.1,1835.7,1000,12,0
2023-02-15 14:45:00,1835.74,1836.29,1834.15,1835.72,1218,12,0
2023-02-15 15:00:00,1835.69,1836.68,1834.99,1835.26,1595,12,0
2023-02-15 15:15:00,1835.26,1836.08,1833.41,1835.44,1590,12,0
2023-02-15 15:30:00,1835.53,1836.0,1831.93,1835.84,2287,12,0
2023-02-15 15:45:00,1835.87,1838.72,1834.04,1834.55,2282,12,0
2023-02-15 16:00:00,1834.53,1836.2,1833.39,1835.53,1746,12,0
2023-02-15 16:15:00,1835.51,1836.17,1832.71,1834.34,1684,12,0
2023-02-15 16:30:00,1834.34,1838.5,1833.72,1838.37,1953,12,0
2023-02-15 16:45:00,1838.37,1838.47,1833.61,1833.61,1948,12,0
2023-02-15 17:00:00,1833.7,1834.97,1832.51,1834.19,1926,12,0
2023-02-15 17:15:00,1834.19,1835.79,1833.64,1833.8,1767,12,0
2023-02-15 17:30:00,1833.82,1833.82,1830.96,1830.96,1728,12,0
2023-02-15 17:45:00,1831.01,1834.16,1830.75,1834.15,1830,12,0
2023-02-15 18:00:00,1834.15,1836.85,1833.8,1834.39,1585,12,0
2023-02-15 18:15:00,1834.41,1834.78,1831.34,1832.53,1429,12,0
2023-02-15 18:30:00,1832.55,1835.77,1831.34,1835.68,1428,12,0
2023-02-15 18:45:00,1835.69,1837.72,1835.69,1836.72,1400,12,0
2023-02-15 19:00:00,1836.71,1838.06,1834.86,1835.25,1345,12,0
2023-02-15 19:15:00,1835.25,1835.31,1833.28,1833.37,1125,12,0
2023-02-15 19:30:00,1833.34,1834.37,1832.24,1834.37,1230,12,0
2023-02-15 19:45:00,1834.4,1835.71,1834.26,1834.96,1010,12,0
2023-02-15 20:00:00,1834.94,1835.32,1833.73,1834.66,1067,12,0
2023-02-15 20:15:00,1834.67,1835.59,1833.85,1834.68,1142,12,0
2023-02-15 20:30:00,1834.73,1836.05,1833.91,1835.98,905,12,0
2023-02-15 20:45:00,1835.97,1836.58,1835.3,1835.88,938,12,0
2023-02-15 21:00:00,1836.04,1837.77,1835.96,1837.57,871,12,0
2023-02-15 21:15:00,1837.66,1837.96,1836.19,1836.45,765,12,0
2023-02-15 21:30:00,1836.51,1837.27,1835.62,1836.6,666,12,0
2023-02-15 21:45:00,1836.6,1836.6,1835.0,1835.47,669,12,0
2023-02-15 22:00:00,1835.48,1836.12,1835.08,1835.08,583,12,0
2023-02-15 22:15:00,1835.08,1835.9,1834.87,1835.74,578,12,0
2023-02-15 22:30:00,1835.75,1836.61,1835.58,1836.53,607,12,0
2023-02-15 22:45:00,1836.6,1838.23,1836.45,1837.84,765,12,0
2023-02-15 23:00:00,1837.71,1838.2,1837.0,1838.09,504,12,0
2023-02-15 23:15:00,1838.1,1838.62,1836.61,1836.78,494,12,0
2023-02-15 23:30:00,1836.82,1837.07,1836.42,1836.43,393,12,0
2023-02-15 23:45:00,1836.43,1836.57,1835.8,1835.88,281,12,0
2023-02-16 01:00:00,1836.22,1837.01,1836.06,1836.81,329,12,0
2023-02-16 01:15:00,1836.77,1836.97,1836.08,1836.97,328,12,0
2023-02-16 01:30:00,1836.97,1837.15,1835.62,1836.35,414,12,0
2023-02-16 01:45:00,1836.31,1836.62,1835.85,1836.45,339,12,0
2023-02-16 02:00:00,1836.43,1837.89,1836.35,1837.12,517,12,0
2023-02-16 02:15:00,1837.12,1837.23,1836.33,1836.85,494,12,0
2023-02-16 02:30:00,1836.85,1836.87,1835.7,1835.96,886,12,0
2023-02-16 02:45:00,1835.97,1836.21,1835.3,1835.39,693,12,0
2023-02-16 03:00:00,1835.4,1836.67,1834.46,1836.52,845,12,0
2023-02-16 03:15:00,1836.52,1838.44,1836.01,1838.3,826,12,0
2023-02-16 03:30:00,1838.41,1841.79,1838.33,1840.94,1401,12,0
2023-02-16 03:45:00,1840.91,1842.27,1840.39,1841.28,992,12,0
2023-02-16 04:00:00,1841.36,1842.35,1840.79,1841.14,825,12,0
2023-02-16 04:15:00,1841.12,1841.8,1840.78,1841.09,679,12,0
2023-02-16 04:30:00,1841.02,1842.58,1840.94,1842.45,961,12,0
2023-02-16 04:45:00,1842.45,1842.57,1841.68,1842.2,578,12,0
2023-02-16 05:00:00,1842.19,1842.5,1841.03,1841.28,589,12,0
2023-02-16 05:15:00,1841.23,1841.53,1840.49,1840.99,532,12,0
2023-02-16 05:30:00,1840.98,1841.23,1839.46,1840.09,635,12,0
2023-02-16 05:45:00,1840.09,1840.83,1839.75,1840.5,471,12,0
2023-02-16 06:00:00,1840.46,1841.02,1839.88,1839.92,417,12,0
2023-02-16 06:15:00,1839.92,1840.18,1839.32,1839.67,380,12,0
2023-02-16 06:30:00,1839.65,1840.39,1839.63,1840.17,416,12,0
2023-02-16 06:45:00,1840.17,1840.49,1839.41,1839.41,449,12,0
2023-02-16 07:00:00,1839.41,1841.59,1839.38,1840.32,614,12,0
2023-02-16 07:15:00,1840.32,1840.43,1837.45,1837.95,636,12,0
2023-02-16 07:30:00,1837.95,1838.54,1836.63,1837.76,778,12,0
2023-02-16 07:45:00,1837.75,1838.05,1835.37,1837.02,931,12,0
2023-02-16 08:00:00,1837.03,1838.05,1835.65,1835.88,807,12,0
2023-02-16 08:15:00,1835.88,1836.29,1834.52,1835.35,762,12,0
2023-02-16 08:30:00,1835.35,1836.71,1834.31,1835.08,878,12,0
2023-02-16 08:45:00,1835.08,1837.47,1835.08,1836.43,778,12,0
2023-02-16 09:00:00,1836.41,1839.32,1835.7,1838.54,1029,12,0
2023-02-16 09:15:00,1838.54,1840.31,1837.73,1839.45,985,12,0
2023-02-16 09:30:00,1839.35,1840.36,1838.91,1839.43,861,12,0
2023-02-16 09:45:00,1839.43,1841.38,1839.34,1841.38,780,12,0
2023-02-16 10:00:00,1841.28,1843.29,1840.31,1842.3,1447,12,0
2023-02-16 10:15:00,1842.29,1844.8,1842.04,1842.15,1318,12,0
2023-02-16 10:30:00,1842.19,1842.41,1838.21,1838.48,1241,12,0
2023-02-16 10:45:00,1838.48,1838.59,1836.65,1837.66,1093,12,0
2023-02-16 11:00:00,1837.56,1840.14,1837.3,1839.76,1035,12,0
2023-02-16 11:15:00,1839.75,1839.88,1837.89,1838.37,719,12,0
2023-02-16 11:30:00,1838.3,1838.41,1834.82,1836.16,975,12,0
2023-02-16 11:45:00,1836.21,1836.4,1835.16,1835.59,963,12,0
2023-02-16 12:00:00,1835.52,1837.04,1835.51,1836.5,806,12,0
2023-02-16 12:15:00,1836.49,1837.49,1836.14,1837.47,686,12,0
2023-02-16 12:30:00,1837.5,1839.29,1837.32,1838.16,777,12,0
2023-02-16 12:45:00,1838.16,1838.58,1837.34,1838.15,669,12,0
2023-02-16 13:00:00,1838.15,1838.47,1837.2,1837.97,714,12,0
2023-02-16 13:15:00,1837.97,1838.0,1836.49,1836.55,692,12,0
2023-02-16 13:30:00,1836.6,1837.71,1835.99,1836.78,641,12,0
2023-02-16 13:45:00,1836.78,1837.64,1835.31,1837.36,728,12,0
2023-02-16 14:00:00,1837.39,1837.86,1836.28,1837.25,852,12,0
2023-02-16 14:15:00,1837.28,1838.69,1837.03,1837.2,813,12,0
2023-02-16 14:30:00,1837.21,1838.91,1835.89,1838.65,958,12,0
2023-02-16 14:45:00,1838.64,1840.09,1838.29,1839.88,1083,12,0
2023-02-16 15:00:00,1839.88,1840.39,1838.58,1838.64,1291,12,0
2023-02-16 15:15:00,1838.61,1839.15,1835.71,1836.38,1419,12,0
2023-02-16 15:30:00,1836.39,1837.94,1830.86,1835.12,2359,12,0
2023-02-16 15:45:00,1835.12,1835.12,1827.77,1830.84,2294,12,0
2023-02-16 16:00:00,1830.86,1837.11,1830.48,1835.06,1963,12,0
2023-02-16 16:15:00,1835.13,1835.57,1831.26,1831.69,1713,12,0
2023-02-16 16:30:00,1831.74,1833.46,1829.7,1831.06,2197,12,0
2023-02-16 16:45:00,1831.01,1831.58,1827.93,1828.84,2080,12,0
2023-02-16 17:00:00,1828.79,1832.76,1827.62,1831.65,2124,12,0
2023-02-16 17:15:00,1831.64,1833.81,1830.71,1832.42,1727,12,0
2023-02-16 17:30:00,1832.44,1835.85,1832.01,1832.84,1886,12,0
2023-02-16 17:45:00,1832.82,1834.96,1832.82,1834.61,1649,12,0
2023-02-16 18:00:00,1834.61,1836.03,1832.92,1832.94,1329,12,0
2023-02-16 18:15:00,1832.96,1836.82,1832.43,1836.82,1407,12,0
2023-02-16 18:30:00,1836.85,1839.05,1836.15,1837.74,1854,12,0
2023-02-16 18:45:00,1837.78,1843.07,1837.77,1840.91,1881,12,0
2023-02-16 19:00:00,1840.9,1841.5,1838.13,1839.45,1370,12,0
2023-02-16 19:15:00,1839.45,1843.11,1839.2,1841.08,1418,12,0
2023-02-16 19:30:00,1841.12,1843.91,1840.63,1843.08,1299,12,0
2023-02-16 19:45:00,1843.08,1843.89,1841.67,1842.44,1242,12,0
2023-02-16 20:00:00,1842.44,1845.11,1841.35,1842.13,1359,12,0
2023-02-16 20:15:00,1842.13,1843.53,1841.17,1841.92,1202,12,0
2023-02-16 20:30:00,1841.97,1844.68,1841.21,1843.8,1111,12,0
2023-02-16 20:45:00,1843.78,1844.55,1842.82,1844.12,906,12,0
2023-02-16 21:00:00,1844.11,1845.32,1843.43,1843.62,1003,12,0
2023-02-16 21:15:00,1843.62,1844.61,1842.57,1843.22,770,12,0
2023-02-16 21:30:00,1843.11,1843.68,1842.17,1842.66,614,12,0
2023-02-16 21:45:00,1842.69,1843.68,1842.47,1842.75,689,12,0
2023-02-16 22:00:00,1842.84,1842.95,1839.56,1842.17,1392,12,0
2023-02-16 22:15:00,1842.1,1842.28,1838.45,1838.7,1271,12,0
2023-02-16 22:30:00,1838.59,1839.11,1836.82,1838.97,1299,12,0
2023-02-16 22:45:00,1838.97,1839.36,1835.95,1836.55,1043,12,0
2023-02-16 23:00:00,1836.52,1839.08,1836.46,1839.08,650,12,0
2023-02-16 23:15:00,1838.9,1839.05,1836.57,1836.87,422,12,0
2023-02-16 23:30:00,1836.87,1836.89,1836.04,1836.36,381,12,0
2023-02-16 23:45:00,1836.4,1837.64,1836.13,1836.4,376,12,0
2023-02-17 01:00:00,1836.32,1836.69,1835.07,1835.21,425,12,0
2023-02-17 01:15:00,1835.31,1835.49,1834.57,1835.19,410,12,0
2023-02-17 01:30:00,1835.25,1835.26,1834.17,1834.33,361,12,0
2023-02-17 01:45:00,1834.3,1834.7,1833.31,1834.32,417,12,0
2023-02-17 02:00:00,1834.32,1834.32,1831.48,1833.47,614,12,0
2023-02-17 02:15:00,1833.47,1833.48,1830.71,1831.71,546,12,0
2023-02-17 02:30:00,1831.69,1833.25,1831.42,1832.64,649,12,0
2023-02-17 02:45:00,1832.64,1832.92,1832.1,1832.57,474,12,0
2023-02-17 03:00:00,1832.4,1833.58,1831.27,1831.53,904,12,0
2023-02-17 03:15:00,1831.51,1833.6,1831.35,1833.47,777,12,0
2023-02-17 03:30:00,1833.46,1833.53,1831.35,1831.89,981,12,0
2023-02-17 03:45:00,1831.92,1831.96,1828.92,1828.99,1128,12,0
2023-02-17 04:00:00,1828.98,1829.58,1826.05,1829.33,1145,12,0
2023-02-17 04:15:00,1829.32,1830.61,1828.93,1829.33,892,12,0
2023-02-17 04:30:00,1829.35,1830.15,1828.35,1828.76,632,12,0
2023-02-17 04:45:00,1828.76,1830.13,1828.55,1829.61,695,12,0
2023-02-17 05:00:00,1829.57,1829.57,1827.71,1827.77,610,12,0
2023-02-17 05:15:00,1827.76,1828.72,1827.63,1828.61,639,12,0
2023-02-17 05:30:00,1828.63,1828.97,1828.02,1828.48,682,12,0
2023-02-17 05:45:00,1828.5,1828.79,1827.64,1828.25,506,12,0
2023-02-17 06:00:00,1828.21,1828.54,1827.66,1827.77,438,12,0
2023-02-17 06:15:00,1827.77,1827.8,1826.62,1826.82,617,12,0
2023-02-17 06:30:00,1826.78,1826.84,1825.42,1825.53,643,12,0
2023-02-17 06:45:00,1825.53,1826.86,1824.2,1826.71,694,12,0
2023-02-17 07:00:00,1826.72,1826.99,1826.02,1826.81,454,12,0
2023-02-17 07:15:00,1826.81,1827.36,1826.34,1827.09,470,12,0
2023-02-17 07:30:00,1827.08,1827.42,1826.35,1827.38,724,12,0
2023-02-17 07:45:00,1827.39,1827.62,1826.77,1827.58,716,12,0
2023-02-17 08:00:00,1827.58,1827.61,1826.57,1826.78,624,12,0
2023-02-17 08:15:00,1826.78,1827.14,1824.32,1824.41,708,12,0
2023-02-17 08:30:00,1824.39,1824.86,1823.3,1823.92,1041,12,0
2023-02-17 08:45:00,1823.92,1825.08,1823.52,1824.29,760,12,0
2023-02-17 09:00:00,1824.31,1824.35,1822.02,1823.13,1164,12,0
2023-02-17 09:15:00,1823.16,1823.52,1821.81,1822.96,915,12,0
2023-02-17 09:30:00,1823.08,1826.56,1821.89,1826.5,1104,12,0
2023-02-17 09:45:00,1826.5,1827.32,1823.26,1824.12,1166,12,0
2023-02-17 10:00:00,1824.09,1824.09,1819.88,1821.32,1608,12,0
2023-02-17 10:15:00,1821.36,1821.79,1819.94,1820.86,1038,12,0
2023-02-17 10:30:00,1820.79,1821.06,1818.92,1819.56,1178,12,0
2023-02-17 10:45:00,1819.43,1823.06,1819.43,1822.38,1165,12,0
2023-02-17 11:00:00,1822.36,1822.44,1819.44,1822.1,1074,12,0
2023-02-17 11:15:00,1822.1,1822.91,1821.28,1821.77,835,12,0
2023-02-17 11:30:00,1821.77,1824.96,1821.19,1824.41,1202,12,0
2023-02-17 11:45:00,1824.41,1828.11,1823.89,1825.86,1258,12,0
2023-02-17 12:00:00,1825.76,1825.87,1822.93,1823.63,882,12,0
2023-02-17 12:15:00,1823.63,1826.02,1823.22,1824.39,713,12,0
2023-02-17 12:30:00,1824.39,1825.24,1822.51,1822.64,992,12,0
2023-02-17 12:45:00,1822.64,1823.9,1822.54,1823.54,840,12,0
2023-02-17 13:00:00,1823.55,1823.77,1821.84,1823.18,786,12,0
2023-02-17 13:15:00,1823.17,1824.9,1822.69,1824.73,880,12,0
2023-02-17 13:30:00,1824.73,1825.35,1823.68,1824.25,830,12,0
2023-02-17 13:45:00,1824.23,1824.86,1823.04,1824.69,957,12,0
2023-02-17 14:00:00,1824.73,1826.0,1824.56,1825.52,946,12,0
2023-02-17 14:15:00,1825.52,1827.8,1825.0,1827.4,1077,12,0
2023-02-17 14:30:00,1827.41,1828.73,1826.67,1828.24,1241,12,0
2023-02-17 14:45:00,1828.28,1828.89,1826.77,1826.77,1034,12,0
2023-02-17 15:00:00,1826.72,1828.65,1825.8,1827.88,1416,12,0
2023-02-17 15:15:00,1827.89,1828.88,1826.16,1827.65,1461,12,0
2023-02-17 15:30:00,1827.65,1829.03,1825.74,1827.28,1517,12,0
2023-02-17 15:45:00,1827.33,1830.33,1826.4,1827.68,1668,12,0
2023-02-17 16:00:00,1827.67,1828.66,1826.6,1828.27,1457,12,0
2023-02-17 16:15:00,1828.35,1828.6,1826.29,1826.37,1474,12,0
2023-02-17 16:30:00,1826.4,1828.21,1824.33,1825.73,2178,12,0
2023-02-17 16:45:00,1825.71,1826.94,1822.67,1826.47,1975,12,0
2023-02-17 17:00:00,1826.51,1835.12,1826.51,1833.8,2267,12,0
2023-02-17 17:15:00,1833.81,1836.78,1833.4,1834.21,2228,12,0
2023-02-17 17:30:00,1834.19,1840.94,1834.15,1836.37,2190,12,0
2023-02-17 17:45:00,1836.33,1837.34,1833.97,1834.43,1874,12,0
2023-02-17 18:00:00,1834.58,1838.57,1834.58,1837.32,1729,12,0
2023-02-17 18:15:00,1837.34,1837.54,1834.29,1835.5,1694,12,0
2023-02-17 18:30:00,1835.65,1839.54,1835.32,1838.92,1624,12,0
2023-02-17 18:45:00,1838.93,1840.73,1838.44,1839.62,1576,12,0
2023-02-17 19:00:00,1839.62,1842.48,1839.4,1841.15,1542,12,0
2023-02-17 19:15:00,1841.19,1842.28,1840.54,1841.95,1539,12,0
2023-02-17 19:30:00,1841.95,1842.8,1841.27,1841.29,1385,12,0
2023-02-17 19:45:00,1841.19,1841.94,1840.52,1840.82,1248,12,0
2023-02-17 20:00:00,1840.83,1842.3,1840.82,1841.75,1134,12,0
2023-02-17 20:15:00,1841.75,1842.38,1840.23,1840.35,1133,12,0
2023-02-17 20:30:00,1840.36,1842.33,1840.35,1842.26,874,12,0
2023-02-17 20:45:00,1842.28,1843.39,1841.99,1842.19,892,12,0
2023-02-17 21:00:00,1842.2,1843.49,1841.96,1842.19,844,12,0
2023-02-17 21:15:00,1842.18,1843.49,1842.11,1842.27,788,12,0
2023-02-17 21:30:00,1842.27,1842.75,1841.94,1841.96,834,12,0
2023-02-17 21:45:00,1841.96,1843.54,1841.91,1842.76,774,12,0
2023-02-17 22:00:00,1842.81,1843.61,1842.29,1842.7,918,12,0
2023-02-17 22:15:00,1842.7,1843.46,1842.35,1842.35,811,12,0
2023-02-17 22:30:00,1842.39,1843.11,1841.72,1842.03,824,12,0
2023-02-17 22:45:00,1842.03,1842.57,1840.98,1841.87,877,12,0
2023-02-17 23:00:00,1841.66,1842.99,1841.56,1842.64,388,12,0
2023-02-17 23:15:00,1842.64,1842.64,1841.84,1841.97,257,12,0
2023-02-17 23:30:00,1842.01,1842.21,1841.43,1842.07,194,12,0
2023-02-17 23:45:00,1841.73,1842.4,1841.52,1842.4,225,12,0
2023-02-20 01:00:00,1841.9,1841.9,1840.53,1840.77,401,12,0
2023-02-20 01:15:00,1840.54,1840.71,1839.32,1839.82,522,12,0
2023-02-20 01:30:00,1839.9,1840.38,1838.6,1838.77,366,12,0
2023-02-20 01:45:00,1838.76,1839.55,1838.43,1838.73,401,12,0
2023-02-20 02:00:00,1838.62,1839.32,1837.33,1837.44,652,12,0
2023-02-20 02:15:00,1837.31,1838.99,1837.31,1838.86,483,12,0
2023-02-20 02:30:00,1838.86,1839.29,1837.65,1837.65,483,12,0
2023-02-20 02:45:00,1837.65,1838.95,1837.39,1838.91,558,12,0
2023-02-20 03:00:00,1838.95,1840.2,1838.21,1839.66,788,12,0
2023-02-20 03:15:00,1839.61,1841.28,1839.0,1841.2,756,12,0
2023-02-20 03:30:00,1841.25,1841.78,1838.07,1839.76,893,12,0
2023-02-20 03:45:00,1839.76,1840.41,1838.91,1840.41,688,12,0
2023-02-20 04:00:00,1840.34,1841.54,1839.47,1841.22,809,12,0
2023-02-20 04:15:00,1841.22,1842.71,1841.14,1842.25,722,12,0
2023-02-20 04:30:00,1842.25,1843.16,1841.85,1842.36,824,12,0
2023-02-20 04:45:00,1842.54,1842.98,1841.94,1842.28,804,12,0
2023-02-20 05:00:00,1842.34,1842.71,1841.46,1842.19,752,12,0
